slug,symbol,name,date,ranknow,open,high,low,close,volume,market_price,close_ratio,spread
bitcoin,BTC,Bitcoin,3/27/2014,1,580.26,580.56,471.24,471.24,62225400,5923615602,0,109.32
bitcoin,BTC,Bitcoin,3/28/2014,1,477.14,526.02,473.23,495.67,58828300,6232801684,0.4251,52.79
bitcoin,BTC,Bitcoin,3/29/2014,1,501.71,504.86,489.73,491.17,11147100,6178428029,0.0952,15.13
bitcoin,BTC,Bitcoin,3/30/2014,1,492.37,492.37,444.18,460.27,42958300,5791419543,0.3339,48.19
bitcoin,BTC,Bitcoin,3/31/2014,1,462.3,483.02,443.36,457,28254000,5752294437,0.3439,39.66
bitcoin,BTC,Bitcoin,4/1/2014,1,457,495.34,457,478.38,35685800,6023351178,0.5576,38.34
bitcoin,BTC,Bitcoin,4/2/2014,1,479.14,495.05,431.27,437.14,49647600,5506313797,0.092,63.78
bitcoin,BTC,Bitcoin,4/3/2014,1,436.44,449.57,414.89,444.72,40765500,5604036051,0.8601,34.68
bitcoin,BTC,Bitcoin,4/4/2014,1,445.66,454.65,429.09,447.53,22925500,5641613449,0.7214,25.56
bitcoin,BTC,Bitcoin,4/5/2014,1,446.67,463.57,444.2,461.91,13404500,5824866676,0.9143,19.37
bitcoin,BTC,Bitcoin,4/6/2014,1,463.4,466.32,452.97,460.5,10241400,5808861023,0.564,13.35
bitcoin,BTC,Bitcoin,4/7/2014,1,461.47,462.56,445.12,449.42,15616600,5670830650,0.2466,17.44
bitcoin,BTC,Bitcoin,4/8/2014,1,447.61,457.42,446.11,453.09,10921600,5718579640,0.6172,11.31
bitcoin,BTC,Bitcoin,4/9/2014,1,453.18,455.73,441.93,442.73,13204400,5589580215,0.058,13.8
bitcoin,BTC,Bitcoin,4/10/2014,1,442.26,443.37,358.73,365.18,55868300,4611917257,0.0762,84.64
bitcoin,BTC,Bitcoin,4/11/2014,1,363.71,429.77,351.27,420.95,62562800,5318033925,0.8876,78.5
bitcoin,BTC,Bitcoin,4/12/2014,1,420.89,439.61,415.79,421.12,19226500,5321874506,0.2238,23.82
bitcoin,BTC,Bitcoin,4/13/2014,1,421.46,427.4,395.25,414.06,22493500,5234667259,0.5851,32.15
bitcoin,BTC,Bitcoin,4/14/2014,1,414.83,469.75,407.37,458.79,50730200,5802302128,0.8243,62.38
bitcoin,BTC,Bitcoin,4/15/2014,1,458.37,519,453.54,515.59,49561000,6522974948,0.9479,65.46
bitcoin,BTC,Bitcoin,4/16/2014,1,522.18,542.38,502.78,527.4,56480100,6674473792,0.6217,39.6
bitcoin,BTC,Bitcoin,4/17/2014,1,529.07,533.52,484.87,495.96,34025500,6278792387,0.228,48.65
bitcoin,BTC,Bitcoin,4/18/2014,1,495.8,498.6,472.74,479.64,19042400,6074116360,0.2668,25.86
bitcoin,BTC,Bitcoin,4/19/2014,1,479.58,503.55,470.56,501.57,19588200,6353700029,0.94,32.99
bitcoin,BTC,Bitcoin,4/20/2014,1,501.75,510.87,490.84,498.17,12103100,6312896984,0.366,20.03
bitcoin,BTC,Bitcoin,4/21/2014,1,497.74,510.57,493.2,495.77,15171400,6284666435,0.148,17.37
bitcoin,BTC,Bitcoin,4/22/2014,1,495.45,503.22,487.58,487.92,11670900,6187034895,0.0217,15.64
bitcoin,BTC,Bitcoin,4/23/2014,1,488.36,493.25,485.82,491.3,9814530,6231920621,0.7376,7.43
bitcoin,BTC,Bitcoin,4/24/2014,1,490.83,500.46,482.95,500.46,13009400,6350012525,1,17.51
bitcoin,BTC,Bitcoin,4/25/2014,1,500.09,500.3,442.95,461.45,46856500,5857079867,0.3226,57.35
bitcoin,BTC,Bitcoin,4/26/2014,1,461.7,464.54,449.1,458.6,12214600,5822776642,0.6153,15.44
bitcoin,BTC,Bitcoin,4/27/2014,1,457.24,459.33,436.39,436.39,10949500,5542720307,0,22.94
bitcoin,BTC,Bitcoin,4/28/2014,1,430.72,447.53,422.94,440.29,23876600,5593864954,0.7056,24.59
bitcoin,BTC,Bitcoin,4/29/2014,1,439.98,451.64,435.18,447.21,16401400,5683724524,0.7309,16.46
bitcoin,BTC,Bitcoin,4/30/2014,1,446.89,451.1,436.7,447.64,15244900,5690810165,0.7597,14.4
bitcoin,BTC,Bitcoin,5/1/2014,1,447.63,460.61,447.63,457.76,12871800,5821425472,0.7804,12.98
bitcoin,BTC,Bitcoin,5/2/2014,1,457.36,457.93,443.4,449.38,10394200,5716625927,0.4116,14.53
bitcoin,BTC,Bitcoin,5/3/2014,1,449.4,449.4,430.68,437.76,9849640,5570422954,0.3782,18.72
bitcoin,BTC,Bitcoin,5/4/2014,1,438.52,439.77,430.05,436.4,5621260,5554777406,0.6533,9.72
bitcoin,BTC,Bitcoin,5/5/2014,1,434.78,440.97,427.62,433.48,10004800,5518951942,0.439,13.35
bitcoin,BTC,Bitcoin,5/6/2014,1,433.36,448.04,423.25,428.96,12507300,5463474513,0.2303,24.79
bitcoin,BTC,Bitcoin,5/7/2014,1,429.34,446.13,428.45,438.82,18332200,5590798951,0.5865,17.68
bitcoin,BTC,Bitcoin,5/8/2014,1,438.68,448.4,438.14,440.17,9446580,5609810850,0.1979,10.26
bitcoin,BTC,Bitcoin,5/9/2014,1,440.18,452.69,440.14,449.46,10347900,5730133343,0.7426,12.55
bitcoin,BTC,Bitcoin,5/10/2014,1,450.46,455.77,448.47,454.43,6682600,5795543101,0.8164,7.3
bitcoin,BTC,Bitcoin,5/11/2014,1,453.92,455.34,433.4,438.89,12251700,5598956479,0.2502,21.94
bitcoin,BTC,Bitcoin,5/12/2014,1,438.3,442.26,434.23,441.46,7383770,5633629021,0.9004,8.03
bitcoin,BTC,Bitcoin,5/13/2014,1,441.53,441.98,436.97,440.67,7682670,5625308533,0.7385,5.01
bitcoin,BTC,Bitcoin,5/14/2014,1,440.59,446.66,440.5,443.97,9472960,5669111766,0.5633,6.16
bitcoin,BTC,Bitcoin,5/15/2014,1,444.14,449.8,443.63,447.25,7362980,5712906334,0.5867,6.17
bitcoin,BTC,Bitcoin,5/16/2014,1,447.39,450.66,444.96,448.06,6475100,5725217915,0.5439,5.7
bitcoin,BTC,Bitcoin,5/17/2014,1,448.12,451.98,447.3,448.9,2945790,5737967927,0.3419,4.68
bitcoin,BTC,Bitcoin,5/18/2014,1,448.7,449.77,444.78,446.26,2857830,5706165793,0.2966,4.99
bitcoin,BTC,Bitcoin,5/19/2014,1,446.08,447.55,443.1,446.18,6242620,5706978471,0.6921,4.45
bitcoin,BTC,Bitcoin,5/20/2014,1,446.3,491.44,446.01,485.72,40327500,6214911439,0.8741,45.43
cardano,ADA,Cardano,10/1/2017,10,0.021678,0.032226,0.017354,0.024969,50068700,0,0.512,0.01
cardano,ADA,Cardano,10/2/2017,10,0.024607,0.030088,0.019969,0.025932,57641300,628899052,0.5893,0.01
cardano,ADA,Cardano,10/3/2017,10,0.025757,0.027425,0.02069,0.020816,16997800,539692715,0.0187,0.01
cardano,ADA,Cardano,10/4/2017,10,0.020864,0.022806,0.020864,0.021931,9000050,568619548,0.5494,0
cardano,ADA,Cardano,10/5/2017,10,0.021951,0.022154,0.020859,0.021489,5562510,557139041,0.4865,0
cardano,ADA,Cardano,10/6/2017,10,0.021359,0.021542,0.01836,0.018539,7780710,480664553,0.0563,0
cardano,ADA,Cardano,10/7/2017,10,0.018414,0.02105,0.01762,0.020941,7411240,542936191,0.9682,0
cardano,ADA,Cardano,10/8/2017,10,0.020929,0.023598,0.020147,0.020477,7727460,530913809,0.0956,0
cardano,ADA,Cardano,10/9/2017,10,0.020344,0.022807,0.020342,0.022114,4663310,573343460,0.7189,0
cardano,ADA,Cardano,10/10/2017,10,0.022112,0.022446,0.021279,0.021531,2725600,558243534,0.2159,0
cardano,ADA,Cardano,10/11/2017,10,0.02148,0.022576,0.020976,0.02252,3606720,583864665,0.965,0
cardano,ADA,Cardano,10/12/2017,10,0.022538,0.026763,0.021825,0.026252,8680640,680640048,0.8965,0
cardano,ADA,Cardano,10/13/2017,10,0.026061,0.033816,0.025195,0.033641,15613600,872212580,0.9797,0.01
cardano,ADA,Cardano,10/14/2017,10,0.033876,0.038268,0.029255,0.032465,27853200,841719752,0.3562,0.01
cardano,ADA,Cardano,10/15/2017,10,0.032874,0.033641,0.028694,0.030049,7104990,779072172,0.2739,0
cardano,ADA,Cardano,10/16/2017,10,0.029939,0.030749,0.028577,0.028948,6196030,750542023,0.1708,0
cardano,ADA,Cardano,10/17/2017,10,0.028953,0.029628,0.025481,0.027217,7039900,705670042,0.4186,0
cardano,ADA,Cardano,10/18/2017,10,0.027219,0.02736,0.024637,0.026691,2336180,692011662,0.7543,0
cardano,ADA,Cardano,10/19/2017,10,0.026704,0.027112,0.025772,0.027032,2897720,700857978,0.9403,0
cardano,ADA,Cardano,10/20/2017,10,0.026982,0.030855,0.026612,0.03063,8716410,794140985,0.947,0
cardano,ADA,Cardano,10/21/2017,10,0.030806,0.030806,0.027977,0.028436,5344520,737267363,0.1622,0
cardano,ADA,Cardano,10/22/2017,10,0.028565,0.028744,0.027093,0.027729,2930210,718926554,0.3852,0
cardano,ADA,Cardano,10/23/2017,10,0.027684,0.028051,0.024345,0.025454,3517050,659937283,0.2992,0
cardano,ADA,Cardano,10/24/2017,10,0.025339,0.028956,0.023766,0.027193,7589560,705027051,0.6603,0.01
cardano,ADA,Cardano,10/25/2017,10,0.027038,0.027846,0.026107,0.027527,2561430,713707434,0.8166,0
cardano,ADA,Cardano,10/26/2017,10,0.027409,0.02756,0.026478,0.027132,2437710,703448092,0.6044,0
cardano,ADA,Cardano,10/27/2017,10,0.027138,0.027463,0.025674,0.026382,2511440,684002790,0.3958,0
cardano,ADA,Cardano,10/28/2017,10,0.026339,0.026853,0.025593,0.025866,1739460,670632199,0.2167,0
cardano,ADA,Cardano,10/29/2017,10,0.025831,0.029837,0.025626,0.028607,4746180,741693114,0.7079,0
cardano,ADA,Cardano,10/30/2017,10,0.028318,0.028874,0.027586,0.028583,3781270,741070864,0.7741,0
cardano,ADA,Cardano,10/31/2017,10,0.028547,0.030715,0.028075,0.030437,7304450,789155210,0.8947,0
cardano,ADA,Cardano,11/1/2017,10,0.029127,0.029219,0.022986,0.022986,9382780,595964829,0,0.01
cardano,ADA,Cardano,11/2/2017,10,0.023079,0.024977,0.01821,0.021306,6165050,552399572,0.4575,0.01
cardano,ADA,Cardano,11/3/2017,10,0.021418,0.023213,0.019827,0.022628,2836080,586680345,0.8272,0
cardano,ADA,Cardano,11/4/2017,10,0.022641,0.023849,0.02197,0.022022,2626920,570968540,0.0277,0
cardano,ADA,Cardano,11/5/2017,10,0.022054,0.023006,0.020635,0.020635,2396230,535005101,0,0
cardano,ADA,Cardano,11/6/2017,10,0.020977,0.023609,0.020534,0.021881,4591160,567310230,0.438,0
cardano,ADA,Cardano,11/7/2017,10,0.021846,0.023347,0.021414,0.022195,2539540,575443552,0.404,0
cardano,ADA,Cardano,11/8/2017,10,0.021912,0.026393,0.02166,0.025186,6367000,652999199,0.745,0
cardano,ADA,Cardano,11/9/2017,10,0.02516,0.03506,0.025006,0.032053,18716200,831037799,0.7009,0.01
cardano,ADA,Cardano,11/10/2017,10,0.032219,0.033348,0.026451,0.027119,6766780,703121411,0.0969,0.01
cardano,ADA,Cardano,11/11/2017,10,0.026891,0.029659,0.025684,0.027437,5532220,711363627,0.441,0
cardano,ADA,Cardano,11/12/2017,10,0.02748,0.027952,0.022591,0.023977,7280250,621653370,0.2585,0.01
cardano,ADA,Cardano,11/13/2017,10,0.024364,0.0263,0.023495,0.025808,4419440,669115466,0.8246,0
cardano,ADA,Cardano,11/14/2017,10,0.025797,0.026788,0.025342,0.02623,3033290,680069653,0.6141,0
cardano,ADA,Cardano,11/15/2017,10,0.026116,0.027773,0.025261,0.026445,6858800,685631010,0.4713,0
cardano,ADA,Cardano,11/16/2017,10,0.026583,0.02817,0.025654,0.02758,4888130,715068605,0.7655,0
cardano,ADA,Cardano,11/17/2017,10,0.027143,0.027436,0.025184,0.025773,3578870,668205425,0.2615,0
cardano,ADA,Cardano,11/18/2017,10,0.025597,0.027122,0.024748,0.026369,2930550,683673516,0.6828,0
cardano,ADA,Cardano,11/19/2017,10,0.026243,0.028478,0.025581,0.028084,4725050,728148813,0.864,0
cardano,ADA,Cardano,11/20/2017,10,0.028152,0.0323,0.027612,0.029581,16172400,766956452,0.42,0
cardano,ADA,Cardano,11/21/2017,10,0.029587,0.029709,0.027404,0.02833,5836790,734526872,0.4017,0
cardano,ADA,Cardano,11/22/2017,10,0.028399,0.029034,0.027891,0.028549,4938480,740197122,0.5757,0
cardano,ADA,Cardano,11/23/2017,10,0.02854,0.028678,0.027444,0.027444,5132300,711539931,0,0
cardano,ADA,Cardano,11/24/2017,10,0.027406,0.028597,0.026963,0.028382,5502350,735856931,0.8684,0
cardano,ADA,Cardano,11/25/2017,10,0.028324,0.030447,0.027747,0.030447,6156460,789409295,1,0
cardano,ADA,Cardano,11/26/2017,10,0.030437,0.039855,0.030118,0.036332,30527100,941982327,0.6382,0.01
cardano,ADA,Cardano,11/27/2017,10,0.036619,0.057127,0.036619,0.050593,77777296,1311728280,0.6814,0.02
cardano,ADA,Cardano,11/28/2017,10,0.050627,0.13173,0.047949,0.119744,240338000,3104611135,0.8569,0.08
cardano,ADA,Cardano,11/29/2017,10,0.118235,0.146906,0.081436,0.089718,210624992,2326119729,0.1265,0.07
cardano,ADA,Cardano,11/30/2017,10,0.09493,0.128303,0.09493,0.119883,124345000,3108214997,0.7477,0.03
cardano,ADA,Cardano,12/1/2017,10,0.116622,0.131352,0.113031,0.131352,73657600,3405572569,1,0.02
cardano,ADA,Cardano,12/2/2017,10,0.131633,0.138869,0.129132,0.132351,56712600,3431473713,0.3306,0.01
cardano,ADA,Cardano,12/3/2017,10,0.132351,0.13922,0.124945,0.131807,46458900,3417369386,0.4807,0.01
cardano,ADA,Cardano,12/4/2017,10,0.131546,0.145946,0.12635,0.13587,76392704,3522711074,0.4858,0.02
cardano,ADA,Cardano,12/5/2017,10,0.135625,0.136404,0.126777,0.127488,50381100,3305390369,0.0739,0.01
cardano,ADA,Cardano,12/6/2017,10,0.126748,0.132855,0.113886,0.117839,75688800,3055220065,0.2084,0.02
cardano,ADA,Cardano,12/7/2017,10,0.117766,0.124176,0.105501,0.105501,71024600,2735331869,0,0.02
cardano,ADA,Cardano,12/8/2017,10,0.106142,0.120726,0.099136,0.115465,70092400,2993669200,0.7563,0.02
cardano,ADA,Cardano,12/9/2017,10,0.114745,0.13866,0.113561,0.119609,63308600,3101110980,0.241,0.03
cardano,ADA,Cardano,12/10/2017,10,0.119794,0.119794,0.100133,0.110281,46376600,2859263266,0.5161,0.02
cardano,ADA,Cardano,12/11/2017,10,0.108927,0.121383,0.108638,0.121383,39513900,3147105603,1,0.01
cardano,ADA,Cardano,12/12/2017,10,0.121177,0.138008,0.114222,0.133891,60056800,3471401401,0.8269,0.02
cardano,ADA,Cardano,12/13/2017,10,0.133739,0.141854,0.122368,0.134281,61575000,3481512959,0.6114,0.02
cardano,ADA,Cardano,12/14/2017,10,0.133667,0.240753,0.131843,0.240753,309307008,6242020013,1,0.11
cardano,ADA,Cardano,12/15/2017,10,0.233209,0.233209,0.187032,0.213467,207311008,5534573967,0.5725,0.05
cardano,ADA,Cardano,12/16/2017,10,0.212875,0.447192,0.204233,0.404665,581052032,10491777999,0.825,0.24
cardano,ADA,Cardano,12/17/2017,10,0.386775,0.592417,0.378013,0.513011,628142976,13300872384,0.6296,0.21
cardano,ADA,Cardano,12/18/2017,10,0.511939,0.526496,0.467403,0.518198,253463008,13435356099,0.8596,0.06
cardano,ADA,Cardano,12/19/2017,10,0.520268,0.589589,0.501083,0.531273,279631008,13774352546,0.3411,0.09
cardano,ADA,Cardano,12/20/2017,10,0.533705,0.533705,0.441621,0.486151,182924000,12604471269,0.4836,0.09
cardano,ADA,Cardano,12/21/2017,10,0.490049,0.523619,0.456527,0.477851,162926000,12389276584,0.3178,0.07
cardano,ADA,Cardano,12/22/2017,10,0.478974,0.478974,0.293641,0.40715,150972992,10556206770,0.6125,0.19
cardano,ADA,Cardano,12/23/2017,10,0.41442,0.450368,0.392567,0.414027,88865000,10734507234,0.3713,0.06
cardano,ADA,Cardano,12/24/2017,10,0.416661,0.416661,0.347039,0.390029,67372304,10112309395,0.6175,0.07
cardano,ADA,Cardano,12/25/2017,10,0.39233,0.4397,0.362807,0.416363,122194000,10795072870,0.6965,0.08
cardano,ADA,Cardano,12/26/2017,10,0.413573,0.430086,0.405608,0.428465,94896000,11108842278,0.9338,0.02
cardano,ADA,Cardano,12/27/2017,10,0.427107,0.430827,0.401098,0.414176,82067504,10738370367,0.4399,0.03
cardano,ADA,Cardano,12/28/2017,10,0.41202,0.418934,0.367887,0.407701,82263800,10570492585,0.7799,0.05
cardano,ADA,Cardano,12/29/2017,10,0.410457,0.556879,0.403945,0.529299,266403008,13723172509,0.8197,0.15
cardano,ADA,Cardano,12/30/2017,10,0.528316,0.777385,0.471556,0.639243,645155968,16573698352,0.5483,0.31
cardano,ADA,Cardano,12/31/2017,10,0.642581,0.754446,0.642297,0.719695,305947008,18659583031,0.6901,0.11
cardano,ADA,Cardano,1/1/2018,10,0.718847,0.730051,0.671941,0.728657,150186000,18891941437,0.976,0.06
cardano,ADA,Cardano,1/2/2018,10,0.724676,0.794646,0.697856,0.782587,289712000,20290188351,0.8754,0.1
cardano,ADA,Cardano,1/3/2018,10,0.779681,1.09,0.778578,1.08,657398016,27992420977,0.9679,0.31
cardano,ADA,Cardano,1/4/2018,10,1.09,1.33,1.04,1.11,593430016,28885867828,0.2414,0.29
cardano,ADA,Cardano,1/5/2018,10,1.17,1.25,0.903503,0.999559,508100000,25915636700,0.2772,0.35
cardano,ADA,Cardano,1/6/2018,10,0.997,1.05,0.929183,1.03,297615008,26630990503,0.8345,0.12
cardano,ADA,Cardano,1/7/2018,10,1.02,1.04,0.991391,1.01,226067008,26147969179,0.3828,0.05
cardano,ADA,Cardano,1/8/2018,10,0.999329,0.999329,0.764328,0.899002,264460992,23308488268,0.5731,0.24
cardano,ADA,Cardano,1/9/2018,10,0.898185,0.919436,0.796177,0.814743,209492000,21123899231,0.1506,0.12
cardano,ADA,Cardano,1/10/2018,10,0.815872,0.816252,0.676835,0.793121,236472000,20563304112,0.8341,0.14
cardano,ADA,Cardano,1/11/2018,10,0.791522,0.791522,0.5725,0.688412,229000992,17848506483,0.5292,0.22
cardano,ADA,Cardano,1/12/2018,10,0.695769,0.932269,0.659967,0.897508,365795008,23269753224,0.8723,0.27
cardano,ADA,Cardano,1/13/2018,10,0.91741,0.969325,0.836486,0.884124,313215008,22922745312,0.3586,0.13
cardano,ADA,Cardano,1/14/2018,10,0.881961,0.881961,0.749514,0.802262,160712000,20800303464,0.3983,0.13
cardano,ADA,Cardano,1/15/2018,10,0.795761,0.884506,0.777413,0.778587,972993024,20186480069,0.011,0.11
cardano,ADA,Cardano,1/16/2018,10,0.780621,0.780621,0.479944,0.626493,1632649984,16243128203,0.4874,0.3
cardano,ADA,Cardano,1/17/2018,10,0.624123,0.678517,0.44062,0.629102,1713769984,16310771930,0.7923,0.24
cardano,ADA,Cardano,1/18/2018,10,0.631295,0.711008,0.591528,0.659843,1285490048,17107796005,0.5718,0.12
cardano,ADA,Cardano,1/19/2018,10,0.649544,0.68852,0.615936,0.650498,584574016,16865507531,0.4762,0.07
cardano,ADA,Cardano,1/20/2018,10,0.656564,0.726242,0.647644,0.70751,738798976,18343661676,0.7617,0.08
cardano,ADA,Cardano,1/21/2018,10,0.706391,0.706391,0.590793,0.613163,847731008,15897520352,0.1935,0.12
cardano,ADA,Cardano,1/22/2018,10,0.614983,0.631485,0.521889,0.570458,522984000,14790304805,0.4432,0.11
cardano,ADA,Cardano,1/23/2018,10,0.566537,0.592231,0.520013,0.56307,375958016,14598755608,0.5962,0.07
cardano,ADA,Cardano,1/24/2018,10,0.563369,0.636009,0.544753,0.622208,689838016,16132030705,0.8488,0.09
cardano,ADA,Cardano,1/25/2018,10,0.629337,0.683023,0.62156,0.637495,654814016,16528377833,0.2593,0.06
cardano,ADA,Cardano,1/26/2018,10,0.633903,0.652848,0.566218,0.623382,810062016,16162469086,0.6599,0.09
cardano,ADA,Cardano,1/27/2018,10,0.623477,0.632956,0.595269,0.616833,331308992,15992672701,0.5722,0.04
cardano,ADA,Cardano,1/28/2018,10,0.62056,0.681946,0.62056,0.670286,325145984,17378552403,0.8101,0.06
cardano,ADA,Cardano,1/29/2018,10,0.669373,0.669373,0.62076,0.623204,238318000,16157854068,0.0503,0.05
cardano,ADA,Cardano,1/30/2018,10,0.624799,0.624799,0.523418,0.531913,359622016,13790945871,0.0838,0.1
cardano,ADA,Cardano,1/31/2018,10,0.527598,0.550252,0.471337,0.519315,505904000,13464316636,0.608,0.08
cardano,ADA,Cardano,2/1/2018,10,0.515912,0.535322,0.412045,0.421672,595624000,10932719688,0.0781,0.12
cardano,ADA,Cardano,2/2/2018,10,0.41946,0.41946,0.274734,0.390534,1438809984,10125402566,0.8001,0.14
cardano,ADA,Cardano,2/3/2018,10,0.400965,0.501639,0.330815,0.438836,1404499968,11377731927,0.6324,0.17
cardano,ADA,Cardano,2/4/2018,10,0.433865,0.48014,0.369823,0.379303,814753984,9834215636,0.0859,0.11
cardano,ADA,Cardano,2/5/2018,10,0.385044,0.399523,0.319646,0.327371,658547968,8487771009,0.0967,0.08
cardano,ADA,Cardano,2/6/2018,10,0.331209,0.378719,0.266523,0.369753,1338390016,9586612113,0.9201,0.11
cardano,ADA,Cardano,2/7/2018,10,0.367267,0.377219,0.332507,0.340447,679744000,8826793383,0.1776,0.04
cardano,ADA,Cardano,2/8/2018,10,0.344464,0.367504,0.336822,0.356584,346383008,9245178521,0.6441,0.03
cardano,ADA,Cardano,2/9/2018,10,0.352848,0.394133,0.342911,0.391602,401271008,10153092677,0.9506,0.05
cardano,ADA,Cardano,2/10/2018,10,0.386671,0.462766,0.385368,0.405872,951824000,10523071973,0.2649,0.08
cardano,ADA,Cardano,2/11/2018,10,0.405104,0.405196,0.363624,0.369769,331944000,9587026946,0.1478,0.04
cardano,ADA,Cardano,2/12/2018,10,0.372595,0.393307,0.372595,0.384315,243039008,9964162114,0.5659,0.02
cardano,ADA,Cardano,2/13/2018,10,0.383436,0.387018,0.35992,0.373314,225695008,9678938411,0.4943,0.03
cardano,ADA,Cardano,2/14/2018,10,0.373766,0.401321,0.370393,0.396908,299008992,10290661713,0.8573,0.03
cardano,ADA,Cardano,2/15/2018,10,0.394671,0.416687,0.389937,0.409368,348342016,10613713012,0.7264,0.03
cardano,ADA,Cardano,2/16/2018,10,0.410142,0.412404,0.392676,0.40381,192420000,10469610354,0.5644,0.02
cardano,ADA,Cardano,2/17/2018,10,0.402403,0.428074,0.401056,0.419883,341415008,10886336159,0.6968,0.03
cardano,ADA,Cardano,2/18/2018,10,0.418355,0.42001,0.380787,0.385618,251314000,9997945087,0.1232,0.04
cardano,ADA,Cardano,2/19/2018,10,0.38693,0.396608,0.386224,0.391472,169966000,10149722158,0.5054,0.01
cardano,ADA,Cardano,2/20/2018,10,0.390942,0.404329,0.377539,0.378779,281249984,9820629851,0.0463,0.03
cardano,ADA,Cardano,2/21/2018,10,0.375593,0.383513,0.363394,0.364441,242378000,9448887514,0.052,0.02
cardano,ADA,Cardano,2/22/2018,10,0.362651,0.372116,0.330518,0.337871,208342000,8760005250,0.1768,0.04
cardano,ADA,Cardano,2/23/2018,10,0.334758,0.35124,0.322811,0.345258,222508992,8951528520,0.7896,0.03
cardano,ADA,Cardano,2/24/2018,10,0.343668,0.352488,0.316064,0.322966,133524000,8373562263,0.1895,0.04
cardano,ADA,Cardano,2/25/2018,10,0.322152,0.354572,0.314411,0.344033,247808000,8919767858,0.7376,0.04
cardano,ADA,Cardano,2/26/2018,10,0.345272,0.346955,0.32221,0.338335,201812992,8772035410,0.6516,0.02
cardano,ADA,Cardano,2/27/2018,10,0.339132,0.341189,0.330971,0.335536,106757000,8699465540,0.4468,0.01
cardano,ADA,Cardano,2/28/2018,10,0.334486,0.336163,0.312563,0.312581,114757000,8104309636,8.00E-04,0.02
cardano,ADA,Cardano,3/1/2018,10,0.311973,0.311973,0.288392,0.304397,184691008,7892122491,0.6787,0.02
cardano,ADA,Cardano,3/2/2018,10,0.304424,0.307058,0.288875,0.293504,107240000,7609698911,0.2546,0.02
cardano,ADA,Cardano,3/3/2018,10,0.292952,0.309129,0.292507,0.297106,115320000,7703088219,0.2767,0.02
cardano,ADA,Cardano,3/4/2018,10,0.296285,0.303588,0.286193,0.300787,94436000,7798525766,0.839,0.02
cardano,ADA,Cardano,3/5/2018,10,0.299897,0.317723,0.291055,0.297622,202675008,7716466588,0.2463,0.03
cardano,ADA,Cardano,3/6/2018,10,0.295947,0.303019,0.283993,0.285357,110305000,7398471068,0.0717,0.02
cardano,ADA,Cardano,3/7/2018,10,0.284674,0.287598,0.236256,0.247281,190792992,6411271930,0.2147,0.05
cardano,ADA,Cardano,3/8/2018,10,0.24816,0.254354,0.221131,0.221743,167808992,5749146402,0.0184,0.03
cardano,ADA,Cardano,3/9/2018,10,0.221286,0.225115,0.191804,0.222207,246848992,5761176563,0.9127,0.03
cardano,ADA,Cardano,3/10/2018,10,0.225216,0.226558,0.208859,0.209873,129138000,5441392075,0.0573,0.02
cardano,ADA,Cardano,3/11/2018,10,0.209721,0.227322,0.198153,0.223498,161362000,5794648411,0.8689,0.03
cardano,ADA,Cardano,3/12/2018,10,0.224104,0.237342,0.219654,0.223722,184250000,5800456075,0.23,0.02
cardano,ADA,Cardano,3/13/2018,10,0.22311,0.229146,0.215402,0.223026,98868704,5782410834,0.5547,0.01
cardano,ADA,Cardano,3/14/2018,10,0.22343,0.233147,0.196005,0.199562,144156000,5174058051,0.0958,0.04
cardano,ADA,Cardano,3/15/2018,10,0.198755,0.201611,0.172485,0.185709,204232992,4814890343,0.454,0.03
cardano,ADA,Cardano,3/16/2018,10,0.186788,0.186788,0.175057,0.178878,97455296,4637782524,0.3257,0.01
cardano,ADA,Cardano,3/17/2018,10,0.17877,0.17916,0.153132,0.154763,81096600,4012551218,0.0627,0.03
cardano,ADA,Cardano,3/18/2018,10,0.153931,0.161959,0.127046,0.156155,189688992,4048641700,0.8338,0.03
cardano,ADA,Cardano,3/19/2018,10,0.160749,0.197648,0.156935,0.197648,321964000,5124433638,1,0.04
cardano,ADA,Cardano,3/20/2018,10,0.193447,0.212004,0.180294,0.204947,249683008,5313675326,0.7775,0.03
cardano,ADA,Cardano,3/21/2018,10,0.205315,0.227502,0.201448,0.213189,257686000,5527366241,0.4506,0.03
cardano,ADA,Cardano,3/22/2018,10,0.215403,0.221969,0.192132,0.203481,201540000,5275666240,0.3804,0.03
cardano,ADA,Cardano,3/23/2018,10,0.202298,0.202812,0.181424,0.189259,148850000,4906931443,0.3663,0.02
cardano,ADA,Cardano,3/24/2018,10,0.188844,0.20119,0.183017,0.189201,132660000,4905427673,0.3403,0.02
cardano,ADA,Cardano,3/25/2018,10,0.188396,0.189128,0.1817,0.184605,59349400,4786266857,0.3911,0.01
cardano,ADA,Cardano,3/26/2018,10,0.18396,0.185421,0.161128,0.167806,117497000,4350717999,0.2749,0.02
cardano,ADA,Cardano,3/27/2018,10,0.168215,0.169225,0.150164,0.154926,107510000,4016777330,0.2498,0.02
cardano,ADA,Cardano,3/28/2018,10,0.155196,0.165599,0.154465,0.160058,60260800,4149835056,0.5023,0.01
cardano,ADA,Cardano,3/29/2018,10,0.160143,0.160614,0.145712,0.146882,103465000,3808219975,0.0785,0.01
cardano,ADA,Cardano,3/30/2018,10,0.146654,0.151782,0.136317,0.147209,119874000,3816698127,0.7043,0.02
